-180	-2.69122276663732
-178	-2.26257437409822
-176	-1.81519093842845
-174	-1.37143408697993
-172	-0.948978025142711
-170	-0.560871486734056
-168	-0.216203607593746
-166	0.0790672268869415
-164	0.321346154873425
-162	0.508779450174721
-160	0.640784171697754
-158	0.717688497451583
-156	0.740502594671643
-154	0.71086911346851
-152	0.630808098477554
-150	0.502718860853512
-148	0.329347256412777
-146	0.113774464613421
-144	-0.140581288993567
-142	-0.429956713125791
-140	-0.750233534945512
-138	-1.09693307484146
-136	-1.46516213219079
-134	-1.84989242613326
-132	-2.24556586794407
-130	-2.64653055762674
-128	-3.04701726475259
-126	-3.44129478695943
-124	-3.82383382437408
-122	-4.18948393650471
-120	-4.53364090540559
-118	-4.85238704763437
-116	-5.14257666074842
-114	-5.40186360462382
-112	-5.62865454431158
-110	-5.82200592209642
-108	-5.98147518603253
-106	-6.10695337867325
-104	-6.1984991318358
-102	-6.25619581544994
-100	-6.28004571862188
-98	-6.26990957177993
-96	-6.22549095395848
-94	-6.14636546935298
-92	-6.03204603097454
-90	-5.8820771862144
-88	-5.69613859436872
-86	-5.47418119562971
-84	-5.2165030817356
-82	-4.92385734700067
-80	-4.5975040241162
-78	-4.23923720057711
-76	-3.8513715384889
-74	-3.43670372742678
-72	-2.99844386988149
-70	-2.54013368159482
-68	-2.06555493824379
-66	-1.57864467714427
-64	-1.08341036732219
-62	-0.58386190515904
-60	-0.0839544846600356
-58	0.412454835825265
-56	0.901640101683313
-54	1.38002737262211
-52	1.84420979175127
-50	2.29095600159564
-48	2.71721611751276
-46	3.12012472540899
-44	3.49700782207249
-42	3.84536534124452
-40	4.16293441272317
-38	4.44764010304384
-36	4.69764655396306
-34	4.91137517148024
-32	5.08754105209182
-30	5.2252005465067
-28	5.32381475340563
-26	5.38333162473729
-24	5.40429031164704
-22	5.38794598065729
-20	5.3363554558581
-18	5.25272439593961
-16	5.14138944982861
-14	5.00802441933732
-12	4.85970451646068
-10	4.70484077622818
-8	4.55290299982739
-6	4.413873340425
-4	4.29741222645624
-2	4.21181518048448
0	4.16294790669271
2	4.15359658319421
4	4.18251784722166
6	4.24543880630109
8	4.33538028318469
10	4.44377094692638
12	4.56149160456756
14	4.67973427951903
16	4.79058435759783
18	4.8873260433576
20	4.96452961900046
22	5.01790337420038
24	5.04451703017244
26	5.04212697585144
28	5.00934804310129
30	4.94542466807602
32	4.85010991316405
34	4.72356757569062
36	4.56629701425157
38	4.37907914336568
40	4.162934456441
42	3.91909790477874
44	3.64905126263486
46	3.35424134254188
48	3.03659262039221
50	2.69806542233316
52	2.3408089820614
54	1.96715413302316
56	1.57961176457682
58	1.18087530511039
60	0.773814668334125
62	0.361471264387364
64	-0.0529560307829536
66	-0.46613155980739
68	-0.87461235518018
70	-1.27488847733557
72	-1.66343256067921
74	-2.03676148437503
76	-2.39150512180257
78	-2.72448394814094
80	-3.0327844116778
82	-3.31383301631981
84	-3.56546308187922
86	-3.78596379421834
88	-3.97411349981467
90	-4.1292021630801
92	-4.25098862536625
94	-4.33973032631188
96	-4.39610973964145
98	-4.42119930970611
100	-4.41641273375105
102	-4.383458434416
104	-4.32429401833848
106	-4.24109217976708
108	-4.13620703960324
110	-4.01214741487387
112	-3.87155539672467
114	-3.71718531243247
116	-3.55188625442234
118	-3.37858112673348
120	-3.20024958363169
122	-3.0199082453477
124	-2.84059079968657
126	-2.66532923148536
128	-2.49713629202004
130	-2.33898604799063
132	-2.19380070449713
134	-2.06443418527911
136	-1.95362825789911
138	-1.86430331871596
140	-1.79872335093422
142	-1.75939944152674
144	-1.74856871516518
146	-1.76822306156643
148	-1.82001029108813
150	-1.90508968657348
152	-2.0239111852498
154	-2.17589809760399
156	-2.35900020854806
158	-2.56909062992653
160	-2.7990038934556
162	-3.03851761775392
164	-3.27237985619165
166	-3.48094350750371
168	-3.64085915354531
170	-3.7277376237356
172	-3.72063226800768
174	-3.60726089548116
176	-3.38775666609336
178	-3.074964709519
180	-2.69122276663732
